"","@ in URLs","Attachments","BanWords","Css","External Resources","Flash content","HTML content","Html Form","Html iFrame","IPs in URLs","Javascript","Phishy","URLs"
"4314","False","0","491","0","0","False","True","False","False","False","0","True","2"
"4315","False","0","419","0","0","False","True","False","False","False","0","True","1"
"4316","False","0","562","0","0","False","True","False","False","False","0","True","2"
"4317","False","0","963","0","0","False","True","False","True","True","0","True","43"
"4318","False","0","320","0","0","False","True","False","False","False","0","True","2"
"4319","False","0","294","0","0","False","True","False","False","False","0","True","4"
"4320","False","0","508","0","0","False","True","False","False","False","0","True","2"
"4321","False","0","392","0","0","False","True","False","False","True","0","True","2"
"4322","False","0","2265","0","0","False","True","False","False","False","0","True","46"
"4323","False","0","151","0","0","False","True","False","False","False","0","True","0"
"4324","False","0","254","0","0","False","True","False","False","False","0","True","2"
"4325","False","0","476","0","0","False","True","False","False","False","0","True","2"
"4326","False","0","787","0","0","False","True","False","False","True","0","True","9"
"4327","False","0","554","0","0","False","True","False","False","False","0","True","4"
"4328","False","0","528","0","0","False","True","False","False","False","0","True","13"
"4329","False","0","511","0","0","False","True","False","False","False","0","True","2"
"4330","False","0","531","0","0","False","True","False","False","False","0","True","2"
"4331","False","0","1067","0","0","False","True","False","False","False","0","True","44"
"4332","False","0","1301","0","0","False","True","False","False","False","0","True","44"
"4333","False","0","472","0","0","False","True","False","False","False","0","True","13"
"4334","False","0","1033","0","0","False","True","False","False","False","0","True","11"
"4335","False","0","669","0","0","False","True","False","False","True","0","True","5"
"4336","False","0","1080","0","0","False","True","False","False","False","0","True","40"
"4337","False","0","1082","0","0","False","True","False","False","False","0","True","40"
"4338","False","0","433","0","0","False","True","False","False","True","0","True","4"
"4339","False","0","432","0","0","False","True","False","False","False","0","True","2"
"4340","False","0","2526","0","0","False","True","False","False","False","0","True","0"
"4341","False","0","559","0","0","False","True","False","False","False","0","True","2"
"4342","False","0","495","0","0","False","True","False","False","False","0","True","1"
"4343","False","0","639","0","0","False","True","False","False","True","0","True","6"
"4344","False","0","803","0","0","False","True","False","False","False","0","True","11"
"4345","False","0","323","0","0","False","True","False","False","True","0","True","2"
"4346","False","0","615","0","0","False","True","False","False","True","0","True","2"
"4347","False","0","422","0","0","False","True","False","False","False","0","True","5"
"4348","False","0","421","0","0","False","True","False","False","True","0","True","2"
"4349","False","0","787","0","0","False","True","False","False","True","0","True","9"
"4350","False","0","334","0","0","False","True","False","False","False","0","True","3"
"4351","False","0","244","0","0","False","True","False","False","False","0","True","0"
"4352","False","0","376","0","0","False","True","False","False","True","0","True","6"
"4353","False","0","955","0","0","False","True","False","False","False","0","True","15"
"4354","False","0","309","0","0","False","True","False","False","False","0","True","4"
"4355","False","0","1019","0","0","False","True","False","False","False","0","True","28"
"4356","False","0","1145","0","0","False","True","False","False","True","0","True","45"
"4357","False","0","383","0","0","False","True","False","False","False","0","True","5"
"4358","False","0","238","0","0","False","True","False","False","False","0","True","6"
"4359","False","0","644","0","0","False","True","False","False","True","0","True","18"
"4360","False","0","552","0","0","False","True","False","False","False","0","True","2"
"4361","False","0","525","0","0","False","True","False","False","False","0","True","2"
"4362","False","0","501","0","0","False","True","False","False","False","0","True","9"
"4363","False","0","410","0","0","False","True","False","False","False","0","True","1"
"4364","False","0","449","0","0","False","True","False","False","False","0","True","2"
"4365","False","0","1432","0","0","False","True","False","False","False","0","True","34"
"4366","False","0","419","0","0","False","True","False","False","False","0","True","4"
"4367","False","0","535","0","0","False","True","False","False","False","0","True","2"
"4368","False","0","382","0","0","False","True","False","False","False","0","True","4"
"4369","False","0","429","0","0","False","True","False","False","False","0","True","1"
"4370","False","0","679","0","0","False","True","False","False","False","0","True","10"
"4371","False","0","505","0","0","False","True","False","False","False","0","True","2"
"4372","False","0","373","0","0","False","True","True","False","False","0","True","6"
"4373","False","0","777","0","0","False","True","False","False","True","0","True","6"
"4374","False","0","240","0","0","False","True","False","False","False","0","True","0"
"4375","False","0","963","0","0","False","True","False","False","True","0","True","14"
"4376","False","0","622","0","0","False","True","False","False","False","0","True","5"
"4377","False","0","456","0","0","False","True","False","False","False","0","True","1"
"4378","False","0","405","0","0","False","True","False","False","False","0","True","4"
"4379","False","0","557","0","0","False","True","False","False","False","0","True","2"
"4380","False","0","406","0","0","False","True","False","False","True","0","True","2"
"4381","False","0","602","0","0","False","True","False","False","True","0","True","13"
"4382","False","0","485","0","0","False","True","False","False","False","0","True","1"
"4383","False","0","1292","0","0","False","True","False","False","False","0","True","80"
